created_at,favourites_count,followers_count,friends_count,geo_enabled,id,lang,location,profile_background_color,status_created_at,status_favorited,status_hashtags,status_id,status_lang,status_retweet_count,status_retweeted,status_text,statuses_count,time_zone,utc_offset
Mon Mar 01 00:38:34 +0000 2010,0,1,1,False,118537178,en,NA,C0DEED,Thu Sep 26 02:57:01 +0000 2013,False,NA,383062626051162114,en,0,False,Photos: Officer Involved Shooting on E. 8th Street http://t.co/hSn4XjLgsO,1,NA,NA
Mon Mar 01 22:49:38 +0000 2010,0,6,2,False,118848238,en,Lima - Perú,C0DEED,Sun Sep 05 23:49:55 +0000 2010,False,NA,23098144731,und,0,False,http://www.youtube.com/watch?v=UI4ohB1eUPw http://fb.me/G5Jzv8Oi,17,NA,NA
Tue Mar 02 12:06:53 +0000 2010,4,16,8,True,119015656,fr,In your mind,FFFFFF,Wed May 16 20:46:16 +0000 2012,False,NA,202862552085045249,fr,11,False,"RT @FlawlessBiebah_: Jelena par ci, Jelena par là.. Kaydee par ci, Kaydee par là.. Sinon moi j'ai mangé des céréales avant.",483,Paris,7200
Tue Feb 19 11:38:42 +0000 2013,3,9,38,False,1196814469,tr,istanbul,C0DEED,Fri Jul 17 14:16:54 +0000 2015,False,[u'sizinkiler'],622047328866861056,tr,0,False,"#sizinkiler her an yanımda olsun diyorsanız, iPhone/iPad uygulamasını hemen indirin! http://t.co/la0ao08c8x http://t.co/gB27FrcXV7",18,NA,NA
Wed Feb 20 01:26:01 +0000 2013,0,0,0,False,1199186868,en,NA,C0DEED,Wed Feb 20 01:28:10 +0000 2013,False,NA,304039710567829504,en,0,False,test,1,NA,NA
Mon Mar 08 01:43:54 +0000 2010,0,0,0,False,120937288,en,NA,C0DEED,Mon May 17 18:59:23 +0000 2010,False,NA,14177738637,en,0,False,Ask me anything http://formspring.me/16904,8,NA,NA
Sun Feb 24 14:19:24 +0000 2013,0,2,18,False,1215605274,es,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Mon Feb 25 07:46:21 +0000 2013,0,0,0,False,1217591840,en,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Tue Feb 26 20:29:58 +0000 2013,6,29,0,False,1222902703,en,NA,F7F9FA,Mon Mar 10 22:25:53 +0000 2014,False,NA,443150780049403904,en,0,False,Beat suggested makeup products here: http://t.co/aCvpNLwWoe http://t.co/CPDLC2rGbI,1,Eastern Time (US & Canada),-14400
Thu Feb 28 16:44:20 +0000 2013,0,3,23,False,1227929342,en,NA,C0DEED,Thu Feb 28 16:58:02 +0000 2013,False,NA,307172824416669697,en,0,False,@reginadailynews okey,1,NA,NA
Thu Feb 28 19:50:02 +0000 2013,0,3,21,False,1228269085,ro,Narnia,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Fri Mar 01 12:43:34 +0000 2013,5,1,5,False,1229748547,en,NA,C0DEED,Tue Mar 26 15:36:22 +0000 2013,False,NA,316574354907484161,en,6,False,"RT @emiliegranb: If every follower Cristiano had, would make only one more account, and follow him, Cristiano would have 34 mill followers..",6,West Central Africa,3600
Fri Mar 01 19:17:51 +0000 2013,998,34,31,True,1231025576,ru,NA,000000,Sun Jul 26 20:40:42 +0000 2015,False,NA,625405404730781696,ru,0,False,Что за день!увезите меня,1125,Abu Dhabi,14400
Tue Mar 16 15:19:00 +0000 2010,0,0,0,False,123586308,en,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Wed Mar 17 06:40:50 +0000 2010,0,3,1,False,123789669,ja,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,Tokyo,32400
Mon Mar 04 00:40:11 +0000 2013,0,1,0,False,1240180915,es,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Tue Mar 05 20:58:11 +0000 2013,0,0,0,False,1244615827,ru,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Wed Mar 06 07:06:38 +0000 2013,63,46,40,False,1245469508,ja, ,C0DEED,NA,NA,NA,NA,NA,0,False,NA,272,NA,NA
Thu Mar 07 07:08:06 +0000 2013,0,0,2,False,1248126679,ja,NA,000000,NA,NA,NA,NA,NA,0,False,NA,0,Irkutsk,28800
Tue Mar 12 17:33:36 +0000 2013,0,37,30,False,1262485796,en,NA,C0DEED,Tue Mar 12 21:17:36 +0000 2013,False,NA,311586799107592192,en,0,False,Fowlow me il folow u,3,NA,NA
Wed Mar 13 22:30:02 +0000 2013,0,0,10,False,1265611352,es,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Fri Mar 15 09:46:36 +0000 2013,0,7,0,False,1269329449,id,NA,C0DEED,Fri Mar 07 07:10:05 +0000 2014,False,NA,441833146833596416,in,0,False,Panasnya waw hari ini,4,Jakarta,25200
Sun Mar 28 02:10:01 +0000 2010,0,7,5,False,127101480,en,NA,C6E2EE,Fri May 28 08:58:31 +0000 2010,False,NA,14894275258,en,0,False,I'm not Alone,2,Pacific Time (US & Canada),-25200
Sat Mar 16 00:20:11 +0000 2013,0,84,64,False,1271042737,en,hermosillo,131516,Tue May 14 01:29:02 +0000 2013,False,[u'SabesQueYaNoLeImportas'],334118120958619648,es,0,False,#SabesQueYaNoLeImportas cuando olvida darte los buenos días.,86,NA,NA
Sat Mar 16 04:26:16 +0000 2013,1,1,10,False,1271381100,es,NA,C0DEED,Sat Mar 16 04:44:30 +0000 2013,False,NA,312786427509362689,es,0,False,Vamos chile hay que pasar al mundial y seguir adelante http://t.co/SH6J2WNXAF,2,NA,NA
Sun Mar 17 06:03:38 +0000 2013,0,0,1,False,1274179297,ko,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Mon Mar 29 10:35:11 +0000 2010,0,4,0,False,127484689,en,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Sun Mar 17 14:26:19 +0000 2013,2,1,22,False,1275111913,en,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Mon Mar 18 08:41:02 +0000 2013,0,1,16,False,1277196613,en,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Tue Mar 30 02:59:49 +0000 2010,24,23,10,False,127737030,en,New Jersey,C0DEED,Sun Sep 28 20:57:44 +0000 2014,False,[u'ModiAtMadison'],516330943720980481,en,0,False,"#ModiAtMadison MAKE IN INDIA movement by Modi is powerful. Hope he can organise a ""Make in India Industrial Fair"" to get things rolling.",3,Eastern Time (US & Canada),-14400
Wed Mar 20 05:14:17 +0000 2013,1,3,15,False,1282373269,en,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Wed Mar 20 21:57:37 +0000 2013,0,7,66,False,1284378134,ar,NA,C0DEED,Fri Mar 22 11:14:01 +0000 2013,False,NA,315058780457025537,ar,0,False,ﺍﻟﻜﻼﻡ♥♥ ﺇﺫﺍﺟﺮﺣﺖ ﺷﺨﺺ ﻭﻃﺎﻝﺻﻤﺘﻪﺗﺄﻛﺪ ﺑﺄﻧﻪ ﻳﻌﺎﻗﺒﻚ ﻋﻘﺎﺑﺎً ،ﺃﻗﺴﻰ ﻣﻦ ﻋﻘﺎﺏ,148,NA,NA
Tue Mar 26 11:41:31 +0000 2013,2,5,27,True,1303667924,en,Vaalbank,C0DEED,NA,NA,NA,NA,NA,0,False,NA,22,NA,NA
Thu Mar 28 23:55:06 +0000 2013,0,0,0,False,1312071709,es,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Sat Apr 10 00:16:12 +0000 2010,33,232,968,False,131337641,es,NA,C0DEED,Thu Jul 23 04:03:41 +0000 2015,False,"[u'fuerapiojo', u'basura', u'dirijomejoryo']",624067335255490560,es,1,False,Este país tiene la selección que merece. De qué nos quejamos! #fuerapiojo #basura #dirijomejoryo,600,Central Time (US & Canada),-18000
Fri Mar 29 12:21:30 +0000 2013,0,0,1,False,1313584784,en,Richmond ky ,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Sat Mar 30 18:57:09 +0000 2013,0,0,1,False,1316984346,es,NA,C0DEED,Sat Mar 30 18:59:46 +0000 2013,False,NA,318075095585263616,es,0,False,Holaaaaa♥ yo aquiiiii at;camila pestana:3,1,NA,NA
Sun Mar 31 02:41:45 +0000 2013,2,12,48,True,1317593875,es,NA,C0DEED,Sat Sep 13 16:08:47 +0000 2014,False,NA,510822410254569472,es,0,False,Mi casa https://t.co/dptSB6ikQj,97,NA,NA
Mon Apr 01 11:56:01 +0000 2013,0,46,45,True,1320199879,en,World Of Chima,0099B9,Sun Sep 01 13:56:13 +0000 2013,False,NA,374168820497137664,en,0,False,Good Morning Lego Fan,32,Atlantic Time (Canada),-10800
Mon Apr 01 18:01:05 +0000 2013,0,8,60,False,1320861331,en,NA,C0DEED,Wed May 29 11:33:54 +0000 2013,False,NA,339706157625118720,en,0,False,@lisa2009ollie don't be rude,3,NA,NA
Mon Apr 01 18:29:04 +0000 2013,273,40,40,False,1320912841,en,Location - Places,1A1B1F,Thu Jul 23 00:13:24 +0000 2015,False,NA,624009380455972864,en,0,False,I guess its about time i upgraded my shitty ipod. Although apple products take the piss. $200 or £199. Gee thanks. £1 deal. Thats gas worthy,1829,London,3600
Wed Apr 03 01:03:48 +0000 2013,4,5,16,False,1323593203,en,NA,C0DEED,Mon Apr 29 15:49:45 +0000 2013,False,NA,328898909751611392,und,0,False,Ahhhh http://t.co/KFlSg1POsv,21,NA,NA
Thu Apr 04 01:16:56 +0000 2013,0,6,64,False,1325847463,id,NA,C0DEED,Mon Sep 16 21:54:40 +0000 2013,False,NA,379725045830258716,und,0,False,@OPricilicious iah,47,NA,NA
Mon Apr 08 13:04:22 +0000 2013,743,766,1346,False,1336606994,ar,مكان ما ,C6E2EE,Thu Jun 04 09:20:17 +0000 2015,False,NA,606390002898096128,ar,699,False,RT @iliakhouri: في عام ٢٠٠٦، رجل من البوسنه يُدعى Amir Vehabovic قام بتزوير وفاته حتى يرى من سيحضر جنازته، لم يحضر أحد سوى أمه، فقتل ١٠ من …,1190,Nairobi,10800
Tue Apr 09 17:33:23 +0000 2013,0,0,5,False,1339739664,en,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Sat Apr 13 13:18:12 +0000 2013,0,3,4,False,1349235067,es,NA,C0DEED,Sat Jul 06 15:22:17 +0000 2013,False,NA,353534372743368704,es,0,False,Eso es verdad http://t.co/RlcpNQRRTj,1,NA,NA
Mon Apr 15 19:59:23 +0000 2013,0,2,3,False,1355223925,tr,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Tue Apr 16 13:24:20 +0000 2013,2,0,7,False,1356855954,en,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Thu Apr 22 19:31:17 +0000 2010,1,60,43,False,136002185,en,"13.735857,100.585266",C0DEED,Sat Apr 11 06:27:19 +0000 2015,False,NA,586777531203784705,th,8,False,RT @ZeitPrim: @js100radio เข้านครสวรรค์รถติดยาวเลย ขยับได้ช้า,149,NA,NA
Mon Apr 26 15:19:51 +0000 2010,0,0,2,False,137370868,en,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Tue Apr 23 04:53:58 +0000 2013,0,0,0,False,1373844013,en,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Wed Apr 24 17:27:07 +0000 2013,1,0,101,False,1377587263,en,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Wed Apr 24 22:18:57 +0000 2013,0,0,6,False,1378117304,en,NA,C0DEED,Wed Aug 28 15:42:52 +0000 2013,False,"[u'Allah', u'clouds']",372746110370344961,en,1,False,"RT @FanarQatar: “Do you not see that #Allah drives #clouds? Then He brings them together, then He makes them into a… http://t.co/V0oxHaFqh3",13,NA,NA
Fri Apr 26 18:58:05 +0000 2013,0,5,41,False,1382643224,pt,NA,C0DEED,Sat Apr 27 13:45:01 +0000 2013,False,NA,328142746198093828,pt,0,False,@LucianoHuck e ai luciano huck hoje vai ter cauderan do huck,3,NA,NA
Thu Apr 29 03:47:26 +0000 2010,0,3,5,False,138286636,en,NA,1A1B1F,Thu Apr 29 04:01:23 +0000 2010,False,NA,13048980841,in,0,False,uiiii......akhirnya coba bikin twitt jg xixixixi,1,NA,NA
Thu Apr 29 04:42:39 +0000 2010,0,0,0,False,138298918,en,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Sat Apr 27 16:00:47 +0000 2013,0,8909,8985,False,1384818343,ja,NA,C0DEED,Mon Jul 27 01:27:44 +0000 2015,False,NA,625477638446972928,ja,0,False,"[ツイ助PR]
―――――――――
ドメイン安い！
これなら気になるドメイン大量に確保しとくのアリやね。

http://t.co/fPiYIICQJR",1230,NA,NA
Thu Apr 29 20:04:29 +0000 2010,0,0,2,True,138523319,es,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,1,Buenos Aires,-10800
Mon Apr 29 14:55:36 +0000 2013,0,4,184,True,1389655236,en,ajmer rajasthan,1A1B1F,Tue Apr 30 14:41:03 +0000 2013,False,NA,329244009669218305,nl,0,False,@punewarriorsipl whatsssssss hepning Hussey,17,New Delhi,19800
Thu May 02 00:23:40 +0000 2013,0,0,0,False,1395892861,en,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Fri May 03 18:18:27 +0000 2013,0,4,10,False,1400363442,en,NA,C0DEED,Sun Dec 15 21:27:02 +0000 2013,False,"[u'TMP331', u'SOTV']",412332999343357952,en,0,False,#TMP331 #SOTV MY FISH HATES X FACTOR,7,NA,NA
Tue May 04 18:36:41 +0000 2010,0,2,12,False,140148223,fr,NA,C0DEED,Mon Mar 18 08:25:15 +0000 2013,False,NA,313566759246512129,en,0,False,Awesome! I made $175.54 so far just filling out surveys. http://t.co/2P9O0ZwuZd,6,NA,NA
Tue May 07 00:17:15 +0000 2013,1,21,26,False,1409010366,es,NA,C0DEED,Tue May 14 16:30:48 +0000 2013,False,NA,334345057710792704,es,0,False,@Puxu06 callate cuerpo de curita,89,NA,NA
Tue May 07 12:42:19 +0000 2013,3,11,14,False,1410175999,en,9-2,C0DEED,Thu Aug 08 01:43:21 +0000 2013,False,NA,365287081175547905,in,1,False,RT @litamhfzha: Buat kalian maaf lahir bathin yaa. Soalnya banyak kali salah lita sama kalian:') @officialllIX2,100,NA,NA
Tue May 07 13:16:02 +0000 2013,0,0,0,False,1410206250,en,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Sat May 08 13:51:59 +0000 2010,35,82,135,False,141593985,ja,福岡,EBEBEB,Sun Jul 26 21:33:38 +0000 2015,False,NA,625418723269087232,ja,0,False,お早う御座います,8111,Irkutsk,28800
Thu May 09 20:58:42 +0000 2013,0,6,93,False,1416461347,de,deutschland,0099B9,Sat May 25 22:22:49 +0000 2013,False,NA,338419912710172673,en,0,False,Chillen,4,NA,NA
Thu May 16 10:11:59 +0000 2013,0,0,0,False,1432667418,fr,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Fri May 17 10:39:08 +0000 2013,0,0,0,False,1435323091,en,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Sat May 18 19:11:56 +0000 2013,0,1,6,False,1439215957,en,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Mon May 20 00:05:44 +0000 2013,6,3,22,False,1442440326,es,NA,C0DEED,Sun Jun 02 23:52:38 +0000 2013,False,NA,341341620085604354,es,32,False,"RT @pcarlosyepes: ""Dios le da las batallas mas difíciles a sus mejores soldados..."" (Papa Francisco).",6,NA,NA
Tue May 18 12:06:20 +0000 2010,0,2,1,False,145217748,en,Moscow,C0DEED,Wed May 19 12:02:02 +0000 2010,False,NA,14290930023,ru,0,False,@arminvanbuuren класс,3,Moscow,10800
Thu May 23 20:18:25 +0000 2013,7,14,110,False,1452415470,en,NA,C0DEED,Tue May 26 00:51:49 +0000 2015,False,NA,603000552541257728,en,0,False,"@annesophiele wow lucky i live in Hentai town, oupsi made a spelling mistake",19,NA,NA
Fri May 24 20:53:35 +0000 2013,1,11,74,False,1455207858,en,NA,C0DEED,Sun Jun 09 06:56:44 +0000 2013,False,NA,343622674129485824,und,0,False,Hhhhhhhh,5,NA,NA
Wed Apr 30 18:18:14 +0000 2008,1,103,84,True,14603696,en,"-6.900696,107.620934",642D8B,Thu Apr 30 03:41:00 +0000 2015,False,NA,593621043098464257,en,0,False,"I just planted a tree through @Care2! It's easy, fun, &amp; free! http://t.co/9xf8xKfAdk",1242,Jakarta,25200
Mon May 27 16:31:20 +0000 2013,0,0,0,False,1462556586,ar,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Tue May 28 18:02:50 +0000 2013,0,1,5,False,1465318994,en,NA,C0DEED,Tue Jun 04 19:56:06 +0000 2013,False,NA,342006870187311105,en,0,False,this is a test http://t.co/0mIUryrCvd,3,NA,NA
Sun May 23 00:30:56 +0000 2010,2897,450,516,True,147015492,en,The Shire with Frodo,131516,Mon Jul 27 16:56:18 +0000 2015,False,NA,625711318805442560,en,478,False,RT @everygirI: She found a frog and and liked him and then he attacked her 😂🐸 http://t.co/6F8YIrmeeY,9833,London,3600
Sat Jun 01 06:25:24 +0000 2013,1,209,247,False,1473960830,es,Rafaela,C0DEED,Mon Jul 27 13:26:30 +0000 2015,False,NA,625658523347779585,es,0,False,Los ingenieros http://t.co/RiLSXIe2CI,489,NA,NA
Sat Jun 01 18:07:10 +0000 2013,5,3,63,False,1475342672,id,Jakarta ,C0DEED,Tue Jun 11 00:20:21 +0000 2013,False,NA,344247696602845184,en,0,False,@dinda_barrista morrrrning cantiiiik,10,NA,NA
Tue May 25 01:29:08 +0000 2010,371,49,116,True,147780212,es,Bogotá/ Colombia,0099B9,NA,NA,NA,NA,NA,0,False,NA,2787,Central Time (US & Canada),-18000
Tue May 25 03:40:36 +0000 2010,0,15,48,False,147815957,es,uruguay,000000,Fri Jun 05 17:19:01 +0000 2015,False,NA,606872866630586368,es,0,False,Acabo de publicar una foto https://t.co/JcDSeXDqiM,146,NA,NA
Thu Jun 06 11:30:53 +0000 2013,0,4,7,False,1487529956,en,NA,0099B9,Sun Jun 09 05:30:42 +0000 2013,False,NA,343601023652335616,pt,0,False,elmagono@yahoo.com,6,NA,NA
Mon May 31 16:54:53 +0000 2010,2,55,105,False,150320627,en,Bristol,C0DEED,Thu Feb 05 22:10:14 +0000 2015,False,"[u'hashtagvirgin', u'newyear']",563459611295240192,en,0,False,"Going to give this one last chance.
#hashtagvirgin #newyear #2015",87,NA,NA
Tue Jun 11 16:31:28 +0000 2013,0,1,34,False,1504687404,ar,NA,C0DEED,Fri Jul 26 15:36:58 +0000 2013,False,NA,360785824872284160,und,0,False,http://t.co/B3Noj1VCYq,1,NA,NA
Tue Jun 01 13:25:32 +0000 2010,2,144,511,False,150649240,es,"Cumaná, Sucre, Venezuela",C0DEED,Tue Feb 10 13:07:41 +0000 2015,False,NA,565135015047360512,en,0,False,@good job. excellent song . I love you @rihanna,804,NA,NA
Fri Jun 04 17:37:55 +0000 2010,0,0,2,False,151953309,es,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Sun Jun 16 21:36:58 +0000 2013,57,141,179,False,1523252232,es,Ubicanción,000000,Tue Jul 07 21:52:41 +0000 2015,False,NA,618538148524634112,es,3551,False,RT @OpTicESP: RT y sigue a @Razer para participar en el sorteo del RAZER NAGA + RAZER GOLIATHUS. Vídeo --&gt; https://t.co/zMdOxpU0wt http://t…,36,Madrid,7200
Wed Jun 19 15:46:09 +0000 2013,0,1,5,False,1531228435,es,NA,C0DEED,Sat Jun 22 01:50:02 +0000 2013,False,NA,348256531873148928,es,0,False,Feriado trabajado feriado prosperado!,1,NA,NA
Thu Jun 20 19:11:56 +0000 2013,47,30,188,False,1534716924,es,"ToaBaja,PuertoRico",C0DEED,Thu Jul 09 01:32:36 +0000 2015,False,NA,618955880210538496,und,0,False,@KSIOlajidebt yes 😂😊,58,NA,NA
Mon Jun 24 04:47:15 +0000 2013,0,0,1,False,1542504680,en,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Mon Jun 24 15:29:14 +0000 2013,740,179,429,False,1543523582,ja,埼玉   ,FFCC33,Mon Jul 27 09:15:05 +0000 2015,False,NA,625595250648584192,ja,0,False,"@mi2ffy お返事ありがとうございます。よろしくお願い致します。
こちらからもフォロー失礼致します。",8540,Irkutsk,28800
Tue Jun 25 11:45:18 +0000 2013,24,109,148,False,1545505860,de,NA,C0DEED,Mon Jan 20 20:02:10 +0000 2014,False,[u'SyriaWarCrimes'],425357606455365632,en,6,False,RT @hoptrinom: Sssshh.. Be quiet! humanity is sleeping... #SyriaWarCrimes http://t.co/Gl5yTk1d9I,155,NA,NA
Sun Jun 13 06:23:43 +0000 2010,0,3,0,False,155137258,en,NA,C0DEED,Thu Jun 14 14:03:52 +0000 2012,False,NA,213270535109488642,en,0,False,Be your own boss man!  http://t.co/4xs5C7zl,2,NA,NA
Mon Jun 14 06:59:00 +0000 2010,301,247,237,True,155475243,en,UG | Boston,000000,Mon Jul 27 02:01:00 +0000 2015,False,[u'GoldCupFinal'],625486010206568448,en,1,False,"Hang your heads high Jamaica. You played well to make this far. Mexico, on the other hand, cheated to make it this far! #GoldCupFinal",16197,Eastern Time (US & Canada),-14400
Sat Jun 29 09:54:26 +0000 2013,0,0,0,False,1555273830,ja,NA,0099B9,NA,NA,NA,NA,NA,0,False,NA,0,Irkutsk,28800
Mon Jul 01 15:31:03 +0000 2013,0,1,13,False,1560824587,pt,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Wed Jun 16 03:54:20 +0000 2010,211,129,139,False,156144000,en,"Dumai, Indonesia",C0DEED,Wed Jul 22 16:57:32 +0000 2015,False,NA,623899692204732416,tr,0,False,I liked a @YouTube video http://t.co/0rcFJLTVBQ Muhteşem Yüzyıl 126.Bölüm,30732,Jakarta,25200
Tue Jul 02 11:51:47 +0000 2013,0,2,152,False,1562959122,en,Banglore,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Thu Jul 04 04:39:22 +0000 2013,0,0,0,False,1567335218,ar,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Fri Jul 05 04:34:30 +0000 2013,670,256,493,False,1569732283,en,CREATED:JULY 4 13,C0DEED,Fri May 09 23:38:42 +0000 2014,False,NA,464912374936256512,en,116958,False,RT @Real_Liam_Payne: Most awkward tweet ever ... I broke my phone lost all contacts please text me if u have my number,2631,NA,NA
Sat Jul 06 15:12:19 +0000 2013,0,0,0,False,1573029517,ar,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Mon Jul 08 00:11:24 +0000 2013,0,0,0,False,1576349521,es,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Mon Jul 08 01:01:14 +0000 2013,0,0,11,False,1576420897,ar,NA,022330,Mon Jul 08 02:08:25 +0000 2013,False,NA,354059364874723329,ar,842,False,"RT @al_rasekhoon: أهلا رمضان -
الشيخ صالح المغامسي -
إنتاج موقع الراسخون في العلم
https://t.co/7FOmN24v3L",4,NA,NA
Mon Jul 08 17:11:01 +0000 2013,0,0,18,False,1578154478,id,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Tue Jul 09 09:42:35 +0000 2013,0,0,1,False,1579908204,en,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Wed Jul 10 19:07:36 +0000 2013,0,0,0,False,1583781378,tr,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Fri Jul 12 01:27:15 +0000 2013,0,4,2,False,1587271045,en,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Fri Jul 12 04:14:00 +0000 2013,0,1,9,False,1587574909,en,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,Brisbane,36000
Fri Jul 12 18:35:57 +0000 2013,0,6,1,False,1589131040,pt,12.O7.13,FFFFFF,Sat Jul 20 02:07:27 +0000 2013,False,NA,358407777753903104,pt,0,False,Mudei o Design do FC. *-*,1,NA,NA
Fri Jun 25 00:07:31 +0000 2010,26208,4635,1,True,159288687,es,Venezuela,FA0000,Mon Jul 27 16:55:33 +0000 2015,False,NA,625711129172541440,es,5,False,RT @yorceth: Te amo @deynnaortiz http://t.co/oGCMbsaxGd,56934,Caracas,-16200
Sun Jul 14 14:55:59 +0000 2013,0,0,0,False,1593575846,en,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Fri Jun 25 16:20:15 +0000 2010,0,0,0,False,159520138,es,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Mon Jul 15 19:42:53 +0000 2013,0,1,0,False,1596581352,pl,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Tue Jul 16 12:06:12 +0000 2013,0,3,7,False,1598225046,en,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Fri Jul 19 22:23:17 +0000 2013,0,3,23,False,1606858638,da,NA,C0DEED,Fri Jul 19 22:37:26 +0000 2013,False,NA,358354923253014529,en,0,False,in the youtobe so must try to write Niggers1010,1,NA,NA
Tue Jul 23 19:15:13 +0000 2013,0,1,0,False,1615895736,en,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Tue Jul 23 21:33:19 +0000 2013,98,112,46,False,1616176279,tr,Kaş-Fethiye-Ankara,C0DEED,Sun Jul 12 12:34:43 +0000 2015,False,NA,620209671538896896,de,0,False,Sahilde Gabri @ Beach Club - Kalkan https://t.co/gFdjdTGNVf,364,Marshall Is.,43200
Wed Jul 24 10:40:44 +0000 2013,0,1,35,False,1617480409,en,pakistan,C0DEED,Fri Jul 26 11:22:39 +0000 2013,False,NA,360721823555526656,en,0,False,@MadhuriDixit1 yes its so beautiful,3,Arizona,-25200
Thu Jul 01 23:04:12 +0000 2010,0,0,2,False,161843211,ja,NA,C0DEED,Thu Nov 04 09:35:44 +0000 2010,False,NA,29653779414,ja,0,False,あ〜ぁ、泣けてきた。,3,Tokyo,32400
Wed Jul 24 21:52:46 +0000 2013,0,1,98,False,1618677342,es,NA,C0DEED,Wed Jul 24 22:02:56 +0000 2013,False,NA,360158181038637056,es,0,False,mmm y q me cuentan,5,NA,NA
Fri Jul 26 12:00:07 +0000 2013,0,3,15,False,1622814109,en,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Sat Jul 27 02:51:16 +0000 2013,0,0,11,False,1624417058,en,semarang,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Sat Jul 27 21:09:43 +0000 2013,0,1,2,False,1626318998,en,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Sun Jul 28 08:06:01 +0000 2013,0,0,0,False,1627392877,tr,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Sun Jul 28 15:17:04 +0000 2013,0,0,21,False,1628073996,pt,NA,C0DEED,Mon Oct 07 01:48:55 +0000 2013,False,NA,387031753279692800,pt,0,False,@_PanicoNa_Band uma porcari isso q eles fazem,8,NA,NA
Mon Jul 29 15:09:09 +0000 2013,0,1,6,True,1630546842,en,china,C0DEED,Sun Feb 15 02:15:16 +0000 2015,False,NA,566782764804894721,tl,0,False,hihi～her name is TAOXI http://t.co/hXKHjeFYn2,3,NA,NA
